time,volume,open,close
2022-02-04 00:00:00+00:00,47,"Quotation(units=72, nano=600000000)","Quotation(units=73, nano=400000000)"
2022-02-07 00:00:00+00:00,39,"Quotation(units=73, nano=400000000)","Quotation(units=73, nano=200000000)"
2022-02-08 00:00:00+00:00,40,"Quotation(units=73, nano=0)","Quotation(units=73, nano=400000000)"
2022-02-09 00:00:00+00:00,26,"Quotation(units=72, nano=800000000)","Quotation(units=74, nano=0)"
2022-02-10 00:00:00+00:00,46,"Quotation(units=74, nano=200000000)","Quotation(units=74, nano=0)"
2022-02-11 00:00:00+00:00,22,"Quotation(units=73, nano=800000000)","Quotation(units=73, nano=200000000)"
2022-02-14 00:00:00+00:00,38,"Quotation(units=72, nano=400000000)","Quotation(units=73, nano=400000000)"
2022-02-15 00:00:00+00:00,7,"Quotation(units=73, nano=400000000)","Quotation(units=73, nano=200000000)"
2022-02-16 00:00:00+00:00,54,"Quotation(units=73, nano=0)","Quotation(units=74, nano=600000000)"
2022-02-17 00:00:00+00:00,43,"Quotation(units=75, nano=0)","Quotation(units=74, nano=0)"
2022-02-18 00:00:00+00:00,17,"Quotation(units=73, nano=800000000)","Quotation(units=73, nano=600000000)"
2022-02-21 00:00:00+00:00,174,"Quotation(units=74, nano=400000000)","Quotation(units=69, nano=800000000)"
2022-02-22 00:00:00+00:00,327,"Quotation(units=69, nano=800000000)","Quotation(units=67, nano=600000000)"
2022-02-24 00:00:00+00:00,387,"Quotation(units=50, nano=0)","Quotation(units=57, nano=800000000)"
2022-02-25 00:00:00+00:00,841,"Quotation(units=65, nano=0)","Quotation(units=68, nano=600000000)"
2022-03-28 00:00:00+00:00,186,"Quotation(units=68, nano=600000000)","Quotation(units=67, nano=0)"
2022-03-29 00:00:00+00:00,196,"Quotation(units=67, nano=800000000)","Quotation(units=66, nano=600000000)"
2022-03-30 00:00:00+00:00,220,"Quotation(units=58, nano=0)","Quotation(units=73, nano=200000000)"
2022-03-31 00:00:00+00:00,572,"Quotation(units=77, nano=0)","Quotation(units=75, nano=0)"
2022-04-01 00:00:00+00:00,359,"Quotation(units=75, nano=0)","Quotation(units=75, nano=400000000)"
2022-04-04 00:00:00+00:00,144,"Quotation(units=74, nano=600000000)","Quotation(units=74, nano=200000000)"
2022-04-05 00:00:00+00:00,69,"Quotation(units=73, nano=400000000)","Quotation(units=72, nano=0)"
2022-04-06 00:00:00+00:00,643,"Quotation(units=71, nano=400000000)","Quotation(units=69, nano=0)"
2022-04-07 00:00:00+00:00,79,"Quotation(units=67, nano=0)","Quotation(units=68, nano=600000000)"
2022-04-08 00:00:00+00:00,183,"Quotation(units=68, nano=400000000)","Quotation(units=68, nano=400000000)"
2022-04-11 00:00:00+00:00,5495,"Quotation(units=75, nano=200000000)","Quotation(units=95, nano=400000000)"
2022-04-12 00:00:00+00:00,7971,"Quotation(units=104, nano=800000000)","Quotation(units=133, nano=400000000)"
2022-04-13 00:00:00+00:00,6723,"Quotation(units=146, nano=600000000)","Quotation(units=146, nano=600000000)"
2022-04-14 00:00:00+00:00,2080,"Quotation(units=161, nano=0)","Quotation(units=161, nano=0)"
2022-04-15 00:00:00+00:00,845,"Quotation(units=176, nano=600000000)","Quotation(units=176, nano=600000000)"
2022-05-24 00:00:00+00:00,11833,"Quotation(units=111, nano=0)","Quotation(units=112, nano=600000000)"
2022-05-25 00:00:00+00:00,6599,"Quotation(units=113, nano=0)","Quotation(units=112, nano=0)"
2022-05-26 00:00:00+00:00,1943,"Quotation(units=112, nano=400000000)","Quotation(units=108, nano=600000000)"
2022-05-27 00:00:00+00:00,751,"Quotation(units=108, nano=0)","Quotation(units=103, nano=0)"
2022-05-30 00:00:00+00:00,3276,"Quotation(units=102, nano=200000000)","Quotation(units=112, nano=800000000)"
2022-05-31 00:00:00+00:00,4521,"Quotation(units=113, nano=200000000)","Quotation(units=106, nano=600000000)"
2022-06-01 00:00:00+00:00,1257,"Quotation(units=104, nano=200000000)","Quotation(units=105, nano=200000000)"
2022-06-02 00:00:00+00:00,1248,"Quotation(units=106, nano=0)","Quotation(units=100, nano=600000000)"
2022-06-03 00:00:00+00:00,1168,"Quotation(units=100, nano=200000000)","Quotation(units=98, nano=0)"
2022-06-06 00:00:00+00:00,395,"Quotation(units=100, nano=0)","Quotation(units=99, nano=800000000)"
2022-06-07 00:00:00+00:00,565,"Quotation(units=100, nano=400000000)","Quotation(units=99, nano=0)"
2022-06-08 00:00:00+00:00,428,"Quotation(units=99, nano=400000000)","Quotation(units=100, nano=800000000)"
2022-06-09 00:00:00+00:00,971,"Quotation(units=102, nano=0)","Quotation(units=100, nano=0)"
2022-06-10 00:00:00+00:00,495,"Quotation(units=100, nano=600000000)","Quotation(units=99, nano=200000000)"
2022-06-14 00:00:00+00:00,947,"Quotation(units=98, nano=800000000)","Quotation(units=102, nano=600000000)"
2022-06-15 00:00:00+00:00,420,"Quotation(units=102, nano=800000000)","Quotation(units=104, nano=0)"
2022-06-16 00:00:00+00:00,721,"Quotation(units=104, nano=0)","Quotation(units=105, nano=200000000)"
2022-06-17 00:00:00+00:00,341,"Quotation(units=103, nano=400000000)","Quotation(units=104, nano=600000000)"
2022-06-20 00:00:00+00:00,15242,"Quotation(units=106, nano=400000000)","Quotation(units=114, nano=0)"
2022-06-21 00:00:00+00:00,2071,"Quotation(units=114, nano=800000000)","Quotation(units=111, nano=0)"
2022-06-22 00:00:00+00:00,1230,"Quotation(units=112, nano=0)","Quotation(units=111, nano=400000000)"
2022-06-23 00:00:00+00:00,381,"Quotation(units=113, nano=800000000)","Quotation(units=111, nano=600000000)"
2022-06-24 00:00:00+00:00,99,"Quotation(units=112, nano=200000000)","Quotation(units=111, nano=0)"
2022-06-27 00:00:00+00:00,354,"Quotation(units=111, nano=800000000)","Quotation(units=111, nano=400000000)"
2022-06-28 00:00:00+00:00,283,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=800000000)"
2022-06-29 00:00:00+00:00,197,"Quotation(units=111, nano=600000000)","Quotation(units=110, nano=800000000)"
2022-06-30 00:00:00+00:00,548,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=0)"
2022-07-01 00:00:00+00:00,181,"Quotation(units=110, nano=800000000)","Quotation(units=111, nano=400000000)"
2022-07-04 00:00:00+00:00,33,"Quotation(units=111, nano=600000000)","Quotation(units=111, nano=0)"
2022-07-05 00:00:00+00:00,93,"Quotation(units=111, nano=600000000)","Quotation(units=111, nano=0)"
2022-07-06 00:00:00+00:00,65,"Quotation(units=111, nano=0)","Quotation(units=110, nano=800000000)"
2022-07-07 00:00:00+00:00,48,"Quotation(units=111, nano=600000000)","Quotation(units=111, nano=200000000)"
2022-07-08 00:00:00+00:00,208,"Quotation(units=111, nano=0)","Quotation(units=111, nano=200000000)"
2022-07-11 00:00:00+00:00,203,"Quotation(units=111, nano=0)","Quotation(units=111, nano=200000000)"
2022-07-12 00:00:00+00:00,86,"Quotation(units=111, nano=0)","Quotation(units=111, nano=0)"
2022-07-13 00:00:00+00:00,60,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=400000000)"
2022-07-14 00:00:00+00:00,1409,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=200000000)"
2022-07-15 00:00:00+00:00,72,"Quotation(units=111, nano=0)","Quotation(units=111, nano=0)"
2022-07-18 00:00:00+00:00,45,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=0)"
2022-07-19 00:00:00+00:00,43,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=400000000)"
2022-07-20 00:00:00+00:00,17,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=200000000)"
2022-07-21 00:00:00+00:00,69,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=600000000)"
2022-07-22 00:00:00+00:00,182,"Quotation(units=111, nano=800000000)","Quotation(units=111, nano=600000000)"
2022-07-25 00:00:00+00:00,111,"Quotation(units=111, nano=400000000)","Quotation(units=111, nano=200000000)"
2022-07-26 00:00:00+00:00,37,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=400000000)"
2022-07-27 00:00:00+00:00,76,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=200000000)"
2022-07-28 00:00:00+00:00,57,"Quotation(units=111, nano=0)","Quotation(units=111, nano=200000000)"
2022-07-29 00:00:00+00:00,45,"Quotation(units=111, nano=800000000)","Quotation(units=111, nano=200000000)"
2022-08-01 00:00:00+00:00,105,"Quotation(units=111, nano=400000000)","Quotation(units=111, nano=600000000)"
2022-08-02 00:00:00+00:00,447,"Quotation(units=112, nano=0)","Quotation(units=111, nano=0)"
2022-08-03 00:00:00+00:00,17,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=200000000)"
2022-08-04 00:00:00+00:00,33,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=200000000)"
2022-08-05 00:00:00+00:00,30,"Quotation(units=112, nano=0)","Quotation(units=112, nano=0)"
2022-08-08 00:00:00+00:00,32,"Quotation(units=111, nano=400000000)","Quotation(units=111, nano=400000000)"
2022-08-09 00:00:00+00:00,12,"Quotation(units=111, nano=600000000)","Quotation(units=111, nano=800000000)"
2022-08-10 00:00:00+00:00,5,"Quotation(units=112, nano=0)","Quotation(units=112, nano=0)"
2022-08-11 00:00:00+00:00,48,"Quotation(units=111, nano=600000000)","Quotation(units=111, nano=200000000)"
2022-08-12 00:00:00+00:00,18,"Quotation(units=111, nano=600000000)","Quotation(units=112, nano=200000000)"
2022-08-15 00:00:00+00:00,554,"Quotation(units=112, nano=600000000)","Quotation(units=112, nano=200000000)"
2022-08-16 00:00:00+00:00,139,"Quotation(units=112, nano=200000000)","Quotation(units=112, nano=600000000)"
2022-08-17 00:00:00+00:00,30,"Quotation(units=112, nano=400000000)","Quotation(units=112, nano=400000000)"
2022-08-18 00:00:00+00:00,754,"Quotation(units=112, nano=600000000)","Quotation(units=112, nano=200000000)"
2022-08-19 00:00:00+00:00,171,"Quotation(units=112, nano=0)","Quotation(units=112, nano=600000000)"
2022-08-22 00:00:00+00:00,38,"Quotation(units=112, nano=400000000)","Quotation(units=112, nano=400000000)"
2022-08-23 00:00:00+00:00,49,"Quotation(units=113, nano=0)","Quotation(units=112, nano=200000000)"
2022-08-24 00:00:00+00:00,54,"Quotation(units=112, nano=400000000)","Quotation(units=113, nano=0)"
2022-08-25 00:00:00+00:00,35,"Quotation(units=113, nano=0)","Quotation(units=112, nano=800000000)"
2022-08-26 00:00:00+00:00,23,"Quotation(units=112, nano=600000000)","Quotation(units=112, nano=800000000)"
2022-08-29 00:00:00+00:00,3608,"Quotation(units=113, nano=0)","Quotation(units=113, nano=800000000)"
2022-08-30 00:00:00+00:00,132,"Quotation(units=113, nano=600000000)","Quotation(units=113, nano=800000000)"
2022-08-31 00:00:00+00:00,21,"Quotation(units=113, nano=400000000)","Quotation(units=113, nano=800000000)"
2022-09-01 00:00:00+00:00,63,"Quotation(units=113, nano=600000000)","Quotation(units=113, nano=400000000)"
2022-09-02 00:00:00+00:00,811,"Quotation(units=113, nano=400000000)","Quotation(units=113, nano=0)"
2022-09-05 00:00:00+00:00,61,"Quotation(units=113, nano=200000000)","Quotation(units=112, nano=800000000)"
2022-09-06 00:00:00+00:00,1311,"Quotation(units=112, nano=800000000)","Quotation(units=112, nano=0)"
2022-09-07 00:00:00+00:00,15,"Quotation(units=113, nano=600000000)","Quotation(units=112, nano=200000000)"
2022-09-08 00:00:00+00:00,260,"Quotation(units=111, nano=400000000)","Quotation(units=114, nano=0)"
2022-09-09 00:00:00+00:00,195,"Quotation(units=114, nano=0)","Quotation(units=114, nano=0)"
2022-09-12 00:00:00+00:00,76,"Quotation(units=112, nano=800000000)","Quotation(units=112, nano=400000000)"
2022-09-13 00:00:00+00:00,196,"Quotation(units=113, nano=0)","Quotation(units=112, nano=800000000)"
2022-09-14 00:00:00+00:00,12019,"Quotation(units=112, nano=600000000)","Quotation(units=105, nano=0)"
2022-09-15 00:00:00+00:00,3104,"Quotation(units=106, nano=0)","Quotation(units=103, nano=200000000)"
2022-09-16 00:00:00+00:00,2872,"Quotation(units=103, nano=400000000)","Quotation(units=100, nano=200000000)"
2022-09-19 00:00:00+00:00,2297,"Quotation(units=102, nano=200000000)","Quotation(units=101, nano=600000000)"
2022-09-20 00:00:00+00:00,701,"Quotation(units=102, nano=400000000)","Quotation(units=101, nano=800000000)"
2022-09-21 00:00:00+00:00,455,"Quotation(units=101, nano=400000000)","Quotation(units=101, nano=200000000)"
2022-09-22 00:00:00+00:00,361,"Quotation(units=100, nano=600000000)","Quotation(units=101, nano=600000000)"
2022-09-23 00:00:00+00:00,150,"Quotation(units=101, nano=800000000)","Quotation(units=101, nano=400000000)"
2022-09-26 00:00:00+00:00,168,"Quotation(units=100, nano=800000000)","Quotation(units=100, nano=0)"
2022-09-27 00:00:00+00:00,346,"Quotation(units=98, nano=400000000)","Quotation(units=97, nano=0)"
2022-09-28 00:00:00+00:00,106,"Quotation(units=96, nano=800000000)","Quotation(units=97, nano=200000000)"
2022-09-29 00:00:00+00:00,82,"Quotation(units=97, nano=400000000)","Quotation(units=97, nano=800000000)"
2022-09-30 00:00:00+00:00,537,"Quotation(units=91, nano=200000000)","Quotation(units=94, nano=600000000)"
2022-10-03 00:00:00+00:00,162,"Quotation(units=91, nano=200000000)","Quotation(units=97, nano=0)"
2022-10-04 00:00:00+00:00,109,"Quotation(units=98, nano=800000000)","Quotation(units=94, nano=0)"
2022-10-05 00:00:00+00:00,27,"Quotation(units=94, nano=600000000)","Quotation(units=93, nano=600000000)"
2022-10-06 00:00:00+00:00,12,"Quotation(units=93, nano=600000000)","Quotation(units=94, nano=200000000)"
2022-10-07 00:00:00+00:00,18,"Quotation(units=95, nano=800000000)","Quotation(units=95, nano=0)"
2022-10-10 00:00:00+00:00,33,"Quotation(units=94, nano=800000000)","Quotation(units=93, nano=600000000)"
2022-10-11 00:00:00+00:00,14,"Quotation(units=91, nano=400000000)","Quotation(units=94, nano=0)"
2022-10-12 00:00:00+00:00,43,"Quotation(units=94, nano=0)","Quotation(units=98, nano=0)"
2022-10-13 00:00:00+00:00,152,"Quotation(units=95, nano=600000000)","Quotation(units=96, nano=0)"
2022-10-14 00:00:00+00:00,12,"Quotation(units=95, nano=0)","Quotation(units=97, nano=0)"
2022-10-17 00:00:00+00:00,96,"Quotation(units=96, nano=200000000)","Quotation(units=97, nano=0)"
2022-10-18 00:00:00+00:00,75,"Quotation(units=95, nano=600000000)","Quotation(units=96, nano=600000000)"
2022-10-19 00:00:00+00:00,65,"Quotation(units=96, nano=200000000)","Quotation(units=95, nano=600000000)"
2022-10-20 00:00:00+00:00,81,"Quotation(units=95, nano=800000000)","Quotation(units=95, nano=200000000)"
2022-10-21 00:00:00+00:00,29,"Quotation(units=95, nano=200000000)","Quotation(units=95, nano=200000000)"
2022-10-24 00:00:00+00:00,66,"Quotation(units=95, nano=0)","Quotation(units=95, nano=400000000)"
2022-10-25 00:00:00+00:00,22,"Quotation(units=95, nano=600000000)","Quotation(units=96, nano=0)"
2022-10-26 00:00:00+00:00,96,"Quotation(units=95, nano=400000000)","Quotation(units=95, nano=400000000)"
2022-10-27 00:00:00+00:00,402,"Quotation(units=95, nano=200000000)","Quotation(units=95, nano=0)"
2022-10-28 00:00:00+00:00,105,"Quotation(units=94, nano=200000000)","Quotation(units=93, nano=800000000)"
2022-10-31 00:00:00+00:00,281,"Quotation(units=94, nano=400000000)","Quotation(units=95, nano=600000000)"
2022-11-01 00:00:00+00:00,210,"Quotation(units=95, nano=600000000)","Quotation(units=97, nano=0)"
2022-11-02 00:00:00+00:00,26,"Quotation(units=96, nano=0)","Quotation(units=96, nano=800000000)"
2022-11-03 00:00:00+00:00,2780,"Quotation(units=96, nano=400000000)","Quotation(units=100, nano=800000000)"
2022-11-07 00:00:00+00:00,1067,"Quotation(units=101, nano=0)","Quotation(units=103, nano=200000000)"
2022-11-08 00:00:00+00:00,1016,"Quotation(units=102, nano=600000000)","Quotation(units=104, nano=400000000)"
2022-11-09 00:00:00+00:00,301,"Quotation(units=103, nano=200000000)","Quotation(units=102, nano=600000000)"
2022-11-10 00:00:00+00:00,1711,"Quotation(units=102, nano=800000000)","Quotation(units=105, nano=800000000)"
2022-11-11 00:00:00+00:00,417,"Quotation(units=104, nano=600000000)","Quotation(units=104, nano=0)"
2022-11-14 00:00:00+00:00,194,"Quotation(units=101, nano=400000000)","Quotation(units=105, nano=400000000)"
2022-11-15 00:00:00+00:00,273,"Quotation(units=105, nano=800000000)","Quotation(units=105, nano=0)"
2022-11-16 00:00:00+00:00,256,"Quotation(units=105, nano=800000000)","Quotation(units=104, nano=200000000)"
2022-11-17 00:00:00+00:00,418,"Quotation(units=102, nano=0)","Quotation(units=106, nano=400000000)"
2022-11-18 00:00:00+00:00,10,"Quotation(units=105, nano=800000000)","Quotation(units=105, nano=800000000)"
2022-11-21 00:00:00+00:00,1050,"Quotation(units=105, nano=600000000)","Quotation(units=106, nano=0)"
2022-11-22 00:00:00+00:00,546,"Quotation(units=107, nano=400000000)","Quotation(units=107, nano=200000000)"
2022-11-23 00:00:00+00:00,38,"Quotation(units=107, nano=0)","Quotation(units=107, nano=0)"
2022-11-24 00:00:00+00:00,92,"Quotation(units=106, nano=600000000)","Quotation(units=107, nano=400000000)"
2022-11-25 00:00:00+00:00,111,"Quotation(units=107, nano=600000000)","Quotation(units=107, nano=600000000)"
2022-11-28 00:00:00+00:00,109,"Quotation(units=107, nano=0)","Quotation(units=107, nano=0)"
2022-11-29 00:00:00+00:00,30,"Quotation(units=107, nano=600000000)","Quotation(units=107, nano=400000000)"
2022-11-30 00:00:00+00:00,175,"Quotation(units=107, nano=600000000)","Quotation(units=107, nano=600000000)"
2022-12-01 00:00:00+00:00,44,"Quotation(units=107, nano=200000000)","Quotation(units=106, nano=800000000)"
2022-12-02 00:00:00+00:00,51,"Quotation(units=106, nano=800000000)","Quotation(units=107, nano=0)"
2022-12-05 00:00:00+00:00,138,"Quotation(units=107, nano=0)","Quotation(units=107, nano=400000000)"
2022-12-06 00:00:00+00:00,238,"Quotation(units=107, nano=200000000)","Quotation(units=107, nano=0)"
2022-12-07 00:00:00+00:00,438,"Quotation(units=107, nano=400000000)","Quotation(units=107, nano=0)"
2022-12-08 00:00:00+00:00,113,"Quotation(units=106, nano=800000000)","Quotation(units=107, nano=200000000)"
2022-12-09 00:00:00+00:00,1236,"Quotation(units=107, nano=200000000)","Quotation(units=107, nano=200000000)"
2022-12-12 00:00:00+00:00,5,"Quotation(units=107, nano=0)","Quotation(units=107, nano=200000000)"
2022-12-13 00:00:00+00:00,135,"Quotation(units=107, nano=200000000)","Quotation(units=107, nano=200000000)"
2022-12-14 00:00:00+00:00,299,"Quotation(units=107, nano=800000000)","Quotation(units=108, nano=0)"
2022-12-15 00:00:00+00:00,310,"Quotation(units=107, nano=400000000)","Quotation(units=107, nano=800000000)"
2022-12-16 00:00:00+00:00,142,"Quotation(units=107, nano=800000000)","Quotation(units=107, nano=600000000)"
2022-12-19 00:00:00+00:00,232,"Quotation(units=108, nano=200000000)","Quotation(units=108, nano=0)"
2022-12-20 00:00:00+00:00,481,"Quotation(units=108, nano=0)","Quotation(units=108, nano=0)"
2022-12-21 00:00:00+00:00,1022,"Quotation(units=108, nano=200000000)","Quotation(units=108, nano=200000000)"
2022-12-22 00:00:00+00:00,21,"Quotation(units=107, nano=400000000)","Quotation(units=108, nano=0)"
2022-12-23 00:00:00+00:00,208,"Quotation(units=108, nano=0)","Quotation(units=107, nano=600000000)"
2022-12-26 00:00:00+00:00,2131,"Quotation(units=108, nano=0)","Quotation(units=107, nano=800000000)"
2022-12-27 00:00:00+00:00,2461,"Quotation(units=108, nano=600000000)","Quotation(units=107, nano=800000000)"
2022-12-28 00:00:00+00:00,259,"Quotation(units=107, nano=400000000)","Quotation(units=107, nano=800000000)"
2022-12-29 00:00:00+00:00,154,"Quotation(units=107, nano=800000000)","Quotation(units=107, nano=800000000)"
2022-12-30 00:00:00+00:00,10987,"Quotation(units=107, nano=600000000)","Quotation(units=108, nano=0)"
2023-01-03 00:00:00+00:00,52,"Quotation(units=108, nano=200000000)","Quotation(units=108, nano=800000000)"
2023-01-04 00:00:00+00:00,370,"Quotation(units=109, nano=0)","Quotation(units=108, nano=400000000)"
2023-01-05 00:00:00+00:00,278,"Quotation(units=108, nano=400000000)","Quotation(units=108, nano=0)"
2023-01-06 00:00:00+00:00,51,"Quotation(units=109, nano=0)","Quotation(units=109, nano=0)"
2023-01-09 00:00:00+00:00,21,"Quotation(units=108, nano=800000000)","Quotation(units=109, nano=600000000)"
2023-01-10 00:00:00+00:00,51,"Quotation(units=109, nano=400000000)","Quotation(units=109, nano=400000000)"
2023-01-11 00:00:00+00:00,1062,"Quotation(units=108, nano=800000000)","Quotation(units=109, nano=0)"
2023-01-12 00:00:00+00:00,35,"Quotation(units=108, nano=0)","Quotation(units=108, nano=600000000)"
2023-01-13 00:00:00+00:00,373,"Quotation(units=108, nano=400000000)","Quotation(units=108, nano=800000000)"
2023-01-16 00:00:00+00:00,75,"Quotation(units=109, nano=400000000)","Quotation(units=109, nano=800000000)"
2023-01-17 00:00:00+00:00,154,"Quotation(units=109, nano=200000000)","Quotation(units=110, nano=0)"
2023-01-18 00:00:00+00:00,82,"Quotation(units=109, nano=400000000)","Quotation(units=109, nano=400000000)"
2023-01-19 00:00:00+00:00,781,"Quotation(units=109, nano=800000000)","Quotation(units=110, nano=400000000)"
2023-01-20 00:00:00+00:00,550,"Quotation(units=110, nano=400000000)","Quotation(units=111, nano=0)"
2023-01-23 00:00:00+00:00,234,"Quotation(units=110, nano=200000000)","Quotation(units=110, nano=400000000)"
2023-01-24 00:00:00+00:00,64,"Quotation(units=110, nano=0)","Quotation(units=110, nano=200000000)"
2023-01-25 00:00:00+00:00,52,"Quotation(units=110, nano=600000000)","Quotation(units=110, nano=0)"
2023-01-26 00:00:00+00:00,46,"Quotation(units=110, nano=600000000)","Quotation(units=109, nano=600000000)"
2023-01-27 00:00:00+00:00,68,"Quotation(units=109, nano=800000000)","Quotation(units=110, nano=200000000)"
2023-01-30 00:00:00+00:00,243,"Quotation(units=110, nano=600000000)","Quotation(units=110, nano=600000000)"
2023-01-31 00:00:00+00:00,202,"Quotation(units=110, nano=400000000)","Quotation(units=109, nano=800000000)"
2023-02-01 00:00:00+00:00,192,"Quotation(units=109, nano=800000000)","Quotation(units=110, nano=200000000)"
2023-02-02 00:00:00+00:00,24,"Quotation(units=109, nano=800000000)","Quotation(units=110, nano=200000000)"
2023-02-03 00:00:00+00:00,24,"Quotation(units=109, nano=600000000)","Quotation(units=110, nano=600000000)"
2023-02-06 00:00:00+00:00,991,"Quotation(units=110, nano=800000000)","Quotation(units=111, nano=0)"
2023-02-07 00:00:00+00:00,536,"Quotation(units=110, nano=800000000)","Quotation(units=110, nano=800000000)"
2023-02-08 00:00:00+00:00,1098,"Quotation(units=110, nano=0)","Quotation(units=113, nano=800000000)"
2023-02-09 00:00:00+00:00,21856,"Quotation(units=127, nano=800000000)","Quotation(units=163, nano=600000000)"
2023-02-10 00:00:00+00:00,15809,"Quotation(units=180, nano=0)","Quotation(units=228, nano=800000000)"
2023-02-13 00:00:00+00:00,116135,"Quotation(units=251, nano=400000000)","Quotation(units=137, nano=200000000)"
2023-02-14 00:00:00+00:00,149816,"Quotation(units=137, nano=400000000)","Quotation(units=114, nano=0)"
2023-02-15 00:00:00+00:00,83359,"Quotation(units=115, nano=600000000)","Quotation(units=105, nano=200000000)"
2023-02-16 00:00:00+00:00,21961,"Quotation(units=105, nano=400000000)","Quotation(units=105, nano=800000000)"
2023-02-17 00:00:00+00:00,6025,"Quotation(units=106, nano=400000000)","Quotation(units=104, nano=400000000)"
2023-02-20 00:00:00+00:00,29274,"Quotation(units=105, nano=0)","Quotation(units=109, nano=600000000)"
2023-02-21 00:00:00+00:00,64070,"Quotation(units=110, nano=0)","Quotation(units=111, nano=200000000)"
2023-02-22 00:00:00+00:00,7184,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=0)"
2023-02-24 00:00:00+00:00,8409,"Quotation(units=111, nano=0)","Quotation(units=110, nano=0)"
2023-02-27 00:00:00+00:00,12102,"Quotation(units=105, nano=400000000)","Quotation(units=110, nano=600000000)"
2023-02-28 00:00:00+00:00,4464,"Quotation(units=110, nano=800000000)","Quotation(units=109, nano=600000000)"
2023-03-01 00:00:00+00:00,7666,"Quotation(units=111, nano=0)","Quotation(units=108, nano=800000000)"
2023-03-02 00:00:00+00:00,8684,"Quotation(units=110, nano=0)","Quotation(units=108, nano=200000000)"
2023-03-03 00:00:00+00:00,58214,"Quotation(units=110, nano=200000000)","Quotation(units=113, nano=0)"
2023-03-06 00:00:00+00:00,26890,"Quotation(units=114, nano=0)","Quotation(units=116, nano=400000000)"
2023-03-07 00:00:00+00:00,15305,"Quotation(units=116, nano=800000000)","Quotation(units=118, nano=800000000)"
2023-03-09 00:00:00+00:00,25844,"Quotation(units=118, nano=800000000)","Quotation(units=120, nano=0)"
2023-03-10 00:00:00+00:00,6997,"Quotation(units=119, nano=600000000)","Quotation(units=118, nano=200000000)"
2023-03-13 00:00:00+00:00,15195,"Quotation(units=118, nano=200000000)","Quotation(units=114, nano=400000000)"
2023-03-14 00:00:00+00:00,12428,"Quotation(units=115, nano=0)","Quotation(units=111, nano=800000000)"
2023-03-15 00:00:00+00:00,7675,"Quotation(units=111, nano=200000000)","Quotation(units=111, nano=400000000)"
2023-03-16 00:00:00+00:00,3579,"Quotation(units=112, nano=0)","Quotation(units=111, nano=0)"
2023-03-17 00:00:00+00:00,11910,"Quotation(units=111, nano=600000000)","Quotation(units=113, nano=600000000)"
2023-03-20 00:00:00+00:00,13003,"Quotation(units=114, nano=0)","Quotation(units=115, nano=200000000)"
2023-03-21 00:00:00+00:00,14013,"Quotation(units=115, nano=200000000)","Quotation(units=112, nano=800000000)"
2023-03-22 00:00:00+00:00,10101,"Quotation(units=113, nano=400000000)","Quotation(units=114, nano=600000000)"
2023-03-23 00:00:00+00:00,4997,"Quotation(units=115, nano=200000000)","Quotation(units=113, nano=0)"
2023-03-24 00:00:00+00:00,10389,"Quotation(units=113, nano=600000000)","Quotation(units=114, nano=600000000)"
2023-03-27 00:00:00+00:00,78071,"Quotation(units=114, nano=800000000)","Quotation(units=121, nano=800000000)"
2023-03-28 00:00:00+00:00,13997,"Quotation(units=123, nano=200000000)","Quotation(units=119, nano=600000000)"
2023-03-29 00:00:00+00:00,14176,"Quotation(units=120, nano=800000000)","Quotation(units=117, nano=0)"
2023-03-30 00:00:00+00:00,10617,"Quotation(units=116, nano=0)","Quotation(units=118, nano=600000000)"
2023-03-31 00:00:00+00:00,6666,"Quotation(units=118, nano=200000000)","Quotation(units=117, nano=800000000)"
2023-04-03 00:00:00+00:00,14149,"Quotation(units=118, nano=0)","Quotation(units=118, nano=200000000)"
2023-04-04 00:00:00+00:00,29043,"Quotation(units=119, nano=400000000)","Quotation(units=118, nano=400000000)"
2023-04-05 00:00:00+00:00,12354,"Quotation(units=118, nano=600000000)","Quotation(units=117, nano=400000000)"
2023-04-06 00:00:00+00:00,11858,"Quotation(units=117, nano=600000000)","Quotation(units=118, nano=600000000)"
2023-04-07 00:00:00+00:00,8190,"Quotation(units=118, nano=800000000)","Quotation(units=117, nano=600000000)"
2023-04-10 00:00:00+00:00,7787,"Quotation(units=118, nano=0)","Quotation(units=118, nano=0)"
2023-04-11 00:00:00+00:00,27494,"Quotation(units=118, nano=0)","Quotation(units=114, nano=200000000)"
2023-04-12 00:00:00+00:00,9205,"Quotation(units=114, nano=400000000)","Quotation(units=113, nano=800000000)"
2023-04-13 00:00:00+00:00,8854,"Quotation(units=114, nano=200000000)","Quotation(units=113, nano=200000000)"
